age;education;sex;workhour;earning
37;9;2;40;1
25;6;2;50;1
37;12;2;40;1
47;9;1;40;1
34;9;1;60;2
34;10;1;40;1
35;9;1;50;2
39;10;1;40;1
32;4;1;19;1
24;9;2;30;1
28;15;1;60;1
41;4;1;40;1
69;9;2;9;1
32;9;1;90;1
58;9;2;40;2
47;9;1;75;2
41;13;1;50;2
35;9;1;50;2
24;10;1;20;1
46;9;1;60;2
69;13;1;45;2
22;13;2;40;1
36;14;2;40;1
31;13;1;40;2
23;13;1;30;1
35;10;2;40;1
37;13;1;40;2
35;13;2;40;1
18;7;1;16;1
43;5;2;40;1
53;9;1;40;1
54;10;1;52;1
29;9;2;40;1
46;12;2;47;1
24;10;1;30;1
30;10;2;40;1
23;10;2;6;1
27;13;2;6;1
36;9;1;40;1
38;13;1;35;1
33;14;1;15;1
66;10;1;40;1
45;9;1;40;1
68;9;2;12;1
37;9;1;60;2
17;6;2;10;1
31;9;1;40;2
46;13;1;55;2
40;13;1;40;1
34;10;1;40;1
56;6;1;45;1
42;10;2;41;1
46;14;1;55;2
30;9;1;50;1
33;13;1;40;2
47;9;2;40;1
57;12;1;40;1
34;7;1;40;1
40;9;1;40;1
33;9;1;40;2
22;9;1;40;1
29;8;2;35;1
53;9;2;35;2
36;9;2;40;1
45;9;1;40;2
36;10;2;40;1
18;9;1;11;1
27;9;2;40;1
30;9;1;40;1
34;13;1;40;2
36;13;1;40;2
36;4;1;75;1
48;14;1;40;1
41;15;1;60;2
21;3;2;40;1
47;14;1;38;2
41;2;1;40;1
61;2;1;20;1
64;4;1;40;1
35;10;1;40;1
44;9;1;50;1
20;10;2;20;1
23;10;2;70;1
52;6;2;35;1
43;14;2;25;1
32;13;1;40;1
63;13;1;40;1
29;10;2;41;2
42;10;1;60;1
65;6;2;28;1
24;9;1;40;1
42;10;2;40;1
35;9;1;40;1
40;13;1;40;2
38;10;2;40;1
26;9;2;50;1
46;9;1;50;1
39;10;2;20;1
29;13;1;50;1
42;16;1;36;2
36;13;1;45;2
26;10;1;45;1
57;13;1;40;2
55;9;1;40;1
35;10;1;55;2
41;9;2;40;1
24;10;2;30;1
47;9;1;40;1
34;10;1;60;2
44;13;1;35;2
18;9;2;20;1
27;13;1;35;1
36;13;2;50;1
21;13;1;30;1
29;9;1;55;1
25;9;1;40;1
73;9;1;50;1
45;11;1;40;2
28;13;2;50;2
43;13;1;50;1
47;9;1;42;1
20;10;2;15;1
22;10;1;20;1
76;4;1;10;1
24;10;1;40;1
54;10;1;50;1
30;10;1;40;2
33;10;1;58;1
30;10;1;50;1
40;12;1;50;2
27;10;1;30;1
49;11;2;40;1
30;9;1;40;1
22;9;2;40;1
19;9;1;58;1
46;9;1;40;1
51;9;1;50;1
56;4;2;40;1
53;10;2;40;1
60;11;2;40;1
27;13;2;40;1
46;10;2;45;1
37;9;1;40;2
41;13;1;30;1
65;11;1;50;2
30;10;2;55;2
57;9;1;72;1
44;10;1;50;1
32;9;1;40;1
27;9;1;40;1
57;10;2;40;1
59;13;1;30;1
32;15;2;50;2
90;9;2;40;1
22;13;2;30;1
39;9;2;40;1
43;11;1;48;2
38;13;1;50;2
61;5;1;25;1
24;10;1;43;1
25;10;1;45;1
44;11;1;40;1
55;9;2;40;2
90;13;1;15;2
30;9;2;35;1
44;9;1;40;2
36;6;1;40;1
63;10;1;45;2
60;3;1;40;1
34;15;2;60;2
49;7;1;65;1
47;14;1;65;2
42;9;1;43;2
53;3;1;45;1
23;10;2;40;1
28;11;2;40;1
20;10;1;35;1
43;9;1;40;1
32;15;1;60;2
43;13;1;44;2
31;9;1;60;1
29;9;2;40;1
24;10;1;20;1
39;11;1;40;1
29;10;1;40;2
20;3;1;25;1
23;10;1;40;1
42;7;2;38;1
53;9;1;40;1
20;9;1;48;1
58;2;1;18;1
51;9;1;40;1
25;9;1;48;1
38;12;2;36;1
41;10;1;40;2
58;13;1;40;2
25;6;1;40;1
50;9;1;40;1
32;13;1;45;2
31;16;1;40;1
22;10;2;20;1
37;9;1;40;1
32;10;2;40;1
46;15;2;55;2
62;9;1;40;2
40;9;1;40;1
56;13;1;45;2
37;10;2;40;2
41;2;1;40;1
56;4;1;48;1
20;10;1;30;1
34;13;1;60;2
45;9;1;50;2
30;10;1;40;2
51;9;1;45;2
27;7;1;42;1
38;11;1;40;2
39;10;1;50;1
57;13;1;8;1
47;10;1;50;2
77;9;1;15;1
43;9;1;40;2
46;9;1;65;1
41;10;1;40;2
20;9;2;30;1
30;6;1;40;1
30;9;1;25;1
22;10;1;35;1
25;9;1;44;2
18;9;2;22;1
28;13;2;40;1
50;13;1;40;2
28;9;2;48;1
21;10;2;40;1
37;11;1;40;1
28;13;2;40;1
23;3;1;35;1
32;11;2;35;1
27;8;1;50;1
55;9;2;40;1
44;9;1;40;2
25;13;1;40;1
29;9;2;32;1
50;9;2;55;1
18;9;1;40;1
74;13;2;8;1
22;5;1;40;1
27;13;1;40;1
27;10;2;80;1
41;15;1;50;2
24;10;1;40;2
23;9;2;40;1
34;15;1;60;2
46;13;1;40;2
32;15;1;60;1
41;9;1;40;1
29;11;1;40;2
48;5;2;45;1
51;9;1;40;1
34;8;2;40;1
58;13;1;45;2
52;9;1;40;1
37;13;1;50;2
53;10;2;40;1
54;11;1;20;1
36;9;1;60;1
25;11;2;60;1
20;10;2;48;1
23;12;1;40;1
39;13;1;60;2
20;6;1;40;1
28;11;1;40;1
73;9;2;40;1
67;9;1;24;1
56;13;1;45;2
32;11;1;40;1
42;10;1;40;1
33;9;1;40;1
37;9;1;40;1
33;10;1;45;1
31;6;2;40;1
59;14;1;40;2
21;9;1;40;1
58;10;1;50;2
24;6;1;40;1
26;10;1;40;1
26;7;1;40;1
33;14;2;40;1
25;13;1;40;1
21;6;1;50;1
24;9;1;40;1
39;12;2;40;2
68;10;2;40;1
66;10;2;20;1
38;13;1;40;1
41;14;1;50;2
71;4;2;16;1
37;9;1;40;1
54;14;1;45;2
27;13;1;40;1
49;13;2;40;1
19;10;1;10;1
25;10;1;50;1
47;10;1;40;2
40;10;1;40;1
38;13;1;40;1
25;9;1;40;1
25;10;2;50;1
23;6;1;40;1
28;14;2;40;1
29;9;1;40;1
32;7;1;40;1
34;9;2;40;1
52;13;1;40;2
33;9;1;94;1
19;10;1;35;1
68;16;1;55;2
41;6;1;50;1
18;9;2;30;1
29;10;1;40;2
40;14;1;50;2
51;14;1;60;2
49;10;1;40;1
20;10;2;20;1
38;9;1;50;2
57;3;1;40;1
35;10;1;40;1
66;7;1;26;1
27;13;1;15;1
25;11;2;40;1
77;14;1;6;2
19;6;2;35;1
70;9;1;40;2
59;4;1;48;1
25;13;1;40;1
44;15;1;40;2
37;14;1;55;2
75;6;2;1;1
21;9;2;40;1
21;9;2;40;1
47;9;1;40;2
20;9;2;30;1
32;9;1;40;1
28;9;2;20;1
53;9;1;40;1
19;9;1;30;1
58;10;2;36;1
22;9;2;30;1
23;7;1;55;1
21;9;1;60;1
36;9;1;70;1
39;10;2;15;1
34;13;2;40;1
41;14;2;40;1
72;13;1;6;1
34;9;2;40;2
51;13;1;40;2
32;11;1;40;1
38;10;2;40;2
37;10;1;40;1
21;10;1;20;1
21;10;2;10;1
26;10;1;40;1
34;10;1;40;2
18;10;2;15;1
27;7;2;45;1
20;10;2;38;1
36;11;1;40;2
31;13;1;40;1
32;13;1;60;2
54;9;1;44;2
34;14;2;40;1
46;10;1;48;2
33;7;1;30;1
32;13;1;50;2
42;11;1;40;1
30;9;1;50;1
37;10;1;40;2
28;9;1;40;1
25;13;1;35;1
44;10;1;40;2
40;9;1;40;1
36;10;1;45;1
21;10;1;40;1
39;16;1;50;2
24;13;1;39;1
46;9;1;40;1
47;13;1;36;2
47;13;1;40;2
35;15;1;75;2
60;4;1;40;2
35;13;2;24;1
33;9;2;40;1
21;12;2;40;1
37;13;1;50;2
48;9;1;50;2
58;4;2;45;1
21;9;2;40;1
22;9;1;40;1
22;9;2;40;1
28;14;2;30;2
33;11;2;50;2
23;9;1;40;1
58;9;1;40;2
24;13;1;40;1
38;13;1;40;1
49;9;1;15;1
47;13;1;45;2
50;13;1;40;2
21;9;2;55;1
55;9;2;40;1
47;7;1;40;1
19;9;2;40;1
47;9;1;50;1
36;7;1;40;1
28;12;1;40;1
42;9;2;40;1
41;14;2;35;2
46;13;1;40;2
32;9;1;50;1
34;6;2;40;1
33;4;1;40;1
60;13;1;40;2
53;9;1;40;1
24;13;2;50;1
39;10;1;60;2
23;10;1;40;1
50;13;1;50;2
36;9;2;40;1
19;8;2;40;1
26;9;2;40;1
38;9;1;40;2
41;13;1;55;2
22;10;2;18;1
38;12;2;50;2
72;10;1;30;2
39;9;1;40;1
35;9;1;40;2
38;10;2;45;1
19;9;2;16;1
26;9;1;45;1
52;13;1;25;1
41;3;1;40;1
45;9;2;40;1
58;10;1;40;2
34;13;1;45;1
36;9;1;40;1
19;9;1;20;1
26;7;2;40;1
60;6;1;40;1
35;9;1;50;1
39;6;2;60;1
27;9;2;40;1
26;14;1;40;1
17;8;1;12;1
59;9;1;40;2
53;9;1;48;1
35;7;1;40;1
34;10;1;40;2
36;9;1;45;2
36;9;1;40;1
21;9;1;40;1
29;10;2;40;1
35;13;1;50;2
59;13;1;40;2
22;10;1;10;1
50;14;1;50;1
24;13;2;40;1
36;13;2;40;1
31;9;2;40;2
42;10;1;40;1
38;4;2;40;1
52;9;1;40;1
46;6;1;40;1
23;10;1;60;1
54;3;1;51;1
27;9;2;40;1
42;13;2;50;1
33;9;1;40;1
19;12;2;50;1
59;7;2;28;1
54;9;2;32;1
48;4;1;55;1
19;10;1;60;1
45;9;2;40;1
36;13;1;70;1
35;12;1;40;1
47;10;2;36;1
33;13;1;40;1
48;13;1;40;1
42;9;2;40;1
19;10;1;24;1
64;13;1;40;1
51;13;1;8;1
20;9;1;20;1
28;9;1;40;1
52;14;1;50;2
29;10;1;45;1
51;13;1;40;1
36;9;1;60;1
43;13;1;45;2
52;10;1;40;1
50;9;1;40;2
25;10;1;30;1
36;12;2;40;1
44;10;2;60;1
47;6;1;45;1
32;9;1;40;1
37;14;1;40;1
40;9;1;40;1
34;9;1;60;1
35;10;1;50;2
26;10;1;3;1
49;13;1;50;1
63;13;1;30;2
46;13;1;25;1
31;10;1;40;1
22;11;1;30;1
20;10;2;12;1
52;16;1;40;2
26;10;2;40;1
34;13;1;50;2
31;5;1;40;1
46;9;2;30;1
22;4;1;40;1
38;11;1;40;1
35;9;1;40;1
27;10;1;40;1
27;12;1;40;1
46;10;2;40;1
40;9;2;4;1
19;10;1;10;1
69;9;1;60;2
20;10;1;35;1
34;13;1;60;1
49;14;1;45;2
27;10;1;50;1
59;10;2;14;2
45;13;1;60;2
21;10;2;15;1
51;11;2;40;1
64;7;1;40;1
41;16;1;40;2
18;8;2;24;1
49;14;1;40;1
51;9;1;40;1
20;10;2;20;1
69;9;1;48;1
18;9;2;35;1
43;9;1;50;1
50;9;2;44;1
32;9;1;40;1
27;9;1;40;1
38;9;1;40;1
62;9;1;40;2
46;9;1;44;1
19;10;2;40;1
17;6;1;40;1
21;9;2;40;1
36;13;2;50;1
36;8;1;40;1
23;9;1;40;1
58;13;1;40;2
40;13;1;45;1
64;10;2;35;1
66;7;1;20;1
42;9;1;40;1
55;10;2;40;1
53;10;1;40;2
25;9;1;40;1
39;10;2;40;1
20;9;1;40;1
32;9;1;54;1
28;13;1;65;1
23;12;2;40;1
18;9;1;25;1
43;9;1;35;2
29;9;1;40;1
32;10;1;46;1
31;9;1;40;1
60;3;1;40;1
42;10;1;50;1
46;14;1;50;2
38;9;1;40;2
18;7;2;19;1
31;9;2;40;1
54;9;1;55;1
46;10;1;50;1
27;9;1;80;1
50;13;1;45;2
38;4;1;56;1
36;14;2;40;1
25;9;1;40;1
19;9;1;25;1
60;10;1;60;1
45;5;1;40;1
21;10;1;16;1
42;9;1;46;1
38;9;1;50;1
22;10;1;40;1
19;9;1;32;1
23;10;1;40;1
24;10;2;30;1
30;12;1;52;1
62;10;1;40;1
26;15;1;20;1
42;13;1;52;2
33;9;1;40;1
54;16;1;50;2
35;13;2;32;1
33;9;1;40;1
45;9;2;55;1
62;13;2;30;2
24;9;1;40;1
50;10;2;40;1
54;13;1;40;2
58;4;1;40;1
39;9;1;50;1
32;9;1;40;1
27;13;1;40;1
27;9;1;35;1
20;10;1;60;1
64;4;1;40;1
55;14;2;40;1
46;9;2;43;1
45;10;1;55;1
26;9;1;40;1
36;9;1;40;1
25;13;2;40;1
58;6;1;40;2
39;13;1;45;1
47;9;2;45;1
35;14;1;48;1
38;9;1;40;1
50;7;1;40;1
36;9;2;38;1
28;3;1;40;1
44;9;2;45;1
40;9;2;40;1
55;10;1;40;2
29;9;1;45;1
33;9;1;45;1
19;10;2;30;1
32;13;1;40;2
45;14;1;10;2
23;9;1;25;1
31;11;1;40;1
22;10;2;40;1
59;9;1;40;1
32;10;1;38;1
49;10;2;40;1
22;10;1;30;1
26;10;1;30;1
23;10;1;40;1
55;10;2;50;1
47;9;1;49;2
44;9;1;40;1
27;10;1;24;1
40;14;2;37;2
32;13;2;8;2
20;10;1;40;1
84;9;2;33;1
40;10;1;50;1
37;13;2;40;1
44;10;1;40;1
47;10;2;40;1
62;10;1;25;1
19;10;2;40;1
47;9;1;45;1
44;9;1;40;1
26;13;1;41;1
36;10;1;40;1
52;7;1;40;1
33;10;2;40;1
48;9;1;40;1
33;9;1;40;1
25;13;1;20;1
62;13;1;40;1
38;10;1;40;1
46;9;1;65;1
18;10;2;40;1
46;13;1;44;2
38;9;2;70;1
52;10;1;40;2
63;4;1;15;1
49;10;1;43;1
17;7;2;12;1
33;9;2;35;1
70;9;2;20;1
19;10;2;15;1
27;9;2;40;2
61;10;1;40;1
33;13;1;25;2
46;13;1;42;2
29;6;2;40;1
40;10;1;40;1
43;9;1;38;2
24;9;1;40;1
29;10;1;60;1
61;9;2;17;1
48;7;2;34;1
19;10;1;20;1
30;10;2;40;1
24;10;1;30;1
39;14;2;43;1
46;10;2;60;1
40;9;1;72;2
27;13;2;40;1
25;14;2;40;1
31;7;1;40;1
58;13;1;45;1
33;9;2;42;2
40;9;2;25;1
40;14;1;70;2
31;9;1;40;1
33;9;2;48;1
49;12;1;45;1
24;11;1;40;1
46;9;1;40;1
58;14;1;40;2
20;10;2;20;1
65;9;1;40;1
43;10;2;40;1
48;14;1;50;1
41;10;1;54;1
27;10;2;30;1
52;10;1;12;1
26;9;1;60;1
52;9;1;40;1
52;10;2;38;1
19;9;1;30;1
39;10;2;45;1
47;10;2;40;1
27;9;1;40;1
48;10;1;40;1
50;9;2;35;1
60;10;1;60;1
28;12;1;45;2
47;9;2;40;1
69;13;1;20;1
40;9;1;66;1
37;9;2;40;1
41;14;1;40;1
38;9;1;48;1
46;11;2;30;1
21;10;1;30;1
44;14;2;48;1
38;6;1;35;1
47;10;2;35;2
42;16;1;60;2
42;10;1;40;1
56;13;2;45;2
32;13;1;40;1
24;13;1;33;1
26;10;1;40;1
36;13;2;50;1
49;7;1;60;1
65;9;1;40;2
73;4;2;40;1
34;7;1;40;1
22;13;2;40;1
49;10;2;30;1
25;7;2;32;1
39;5;1;25;1
19;7;1;56;1
24;6;2;40;1
34;9;2;35;1
35;9;2;38;1
21;9;1;40;1
43;14;2;40;1
35;13;1;28;1
39;10;2;40;1
48;13;1;80;2
33;12;1;32;1
19;10;2;26;1
17;6;2;12;1
43;10;1;50;1
62;9;2;42;1
53;14;2;40;2
45;14;1;60;2
47;9;2;40;1
30;10;2;40;1
53;9;2;33;1
24;9;2;40;1
41;10;1;40;1
58;3;2;40;1
27;9;1;50;1
63;9;2;38;1
50;10;1;28;1
43;14;2;47;2
29;10;1;60;1
41;10;1;40;1
55;9;1;40;1
36;9;1;45;1
23;9;1;40;1
22;13;1;55;2
58;10;1;45;1
25;7;2;40;1
40;9;2;30;1
38;11;2;39;1
37;13;1;40;2
19;10;2;35;1
55;6;1;29;1
55;13;1;50;2
28;13;1;45;1
53;9;1;40;1
32;9;1;40;1
60;10;1;42;1
32;10;2;38;1
34;9;1;50;1
49;10;1;45;2
21;10;2;30;1
24;13;2;20;1
53;11;2;40;1
29;11;1;40;1
34;13;2;40;1
52;15;2;40;1
41;3;2;40;1
21;9;2;40;1
43;14;1;35;2
31;9;1;40;1
38;9;1;40;1
42;13;1;60;2
62;13;1;30;1
51;4;2;40;1
30;9;2;25;1
24;13;1;40;1
36;9;1;40;1
57;6;1;40;1
46;13;1;55;2
33;16;1;40;1
42;10;1;45;1
62;9;1;40;1
64;10;1;20;1
18;10;2;25;1
43;3;1;35;1
62;4;2;66;1
29;12;1;50;1
43;13;1;40;2
39;9;1;40;2
69;13;1;40;1
34;13;2;40;1
44;12;1;45;2
25;13;1;30;1
47;10;1;40;1
17;6;1;8;1
41;13;1;65;1
19;10;1;20;1
57;2;1;40;1
25;9;1;35;1
37;10;1;40;2
29;11;1;40;1
32;10;1;35;1
35;15;1;45;2
52;8;1;40;1
41;9;2;40;1
29;9;2;38;1
23;14;2;36;1
31;7;1;40;1
40;9;1;50;1
19;9;2;20;1
21;10;1;10;1
37;13;2;40;2
49;15;1;35;2
64;9;2;35;1
37;11;2;43;1
70;13;1;12;2
22;6;1;30;1
29;9;1;40;1
37;9;1;40;1
29;13;1;40;1
38;7;1;65;1
27;9;1;50;1
58;13;1;35;2
60;10;2;35;1
20;10;1;25;1
51;10;1;40;2
37;5;1;65;1
22;8;1;50;2
56;6;1;60;1
26;13;2;42;2
19;10;2;25;1
37;11;2;30;1
27;10;2;40;1
27;9;1;20;1
52;10;1;50;1
45;9;2;40;1
28;10;1;40;1
20;9;2;40;1
28;14;2;50;1
44;11;1;40;1
30;13;1;40;1
26;12;2;8;1
55;14;1;18;1
46;9;2;40;1
51;13;1;50;1
25;13;2;40;1
43;9;1;40;1
19;9;2;28;1
36;9;1;40;1
36;10;1;40;1
48;13;2;40;1
30;7;1;40;1
24;13;1;44;2
30;9;2;36;1
24;13;2;45;2
62;13;1;40;1
41;9;1;40;1
49;15;1;85;2
36;9;1;50;1
47;14;2;45;1
49;14;2;40;1
52;10;1;40;1
52;12;1;40;2
26;9;1;53;1
51;9;1;40;1
18;6;1;20;1
30;9;1;40;1
46;9;1;20;1
28;9;2;40;1
48;13;1;50;2
62;10;2;38;2
49;13;1;44;1
69;9;2;24;1
35;13;1;45;2
78;14;1;40;1
61;10;1;45;2
24;13;2;40;1
29;10;2;40;1
36;13;1;45;1
17;6;1;40;1
27;9;1;80;2
64;9;1;40;1
33;9;1;55;1
32;8;1;40;1
19;10;2;20;1
42;7;1;40;1
24;13;2;15;1
23;9;1;45;1
51;15;1;40;1
31;13;1;60;1
44;15;1;29;2
38;14;2;50;2
44;12;2;56;2
44;3;1;40;1
38;9;1;44;1
36;5;2;40;1
29;2;1;20;1
46;12;2;25;1
47;9;1;40;1
30;9;1;40;2
37;9;1;35;2
27;13;1;45;1
43;9;2;50;1
44;15;1;40;2
31;10;1;60;1
34;13;1;45;2
39;13;1;40;1
36;10;2;40;1
57;13;1;40;2
78;4;2;35;1
24;10;1;40;1
39;10;2;40;1
21;12;1;40;1
34;9;1;40;2
22;10;2;32;1
36;10;2;40;1
61;10;1;40;2
67;5;1;15;1
42;10;2;21;1
49;11;1;40;2
58;11;1;40;1
37;10;1;60;1
39;9;1;44;1
25;10;2;40;1
45;3;1;40;2
30;13;1;40;1
49;10;1;35;1
36;9;1;40;1
23;9;1;65;1
51;10;2;35;1
55;9;1;60;1
35;13;1;50;1
45;14;1;40;1
36;13;1;48;2
32;9;1;40;1
39;9;1;55;1
47;10;1;40;1
49;10;1;45;2
52;10;1;55;2
44;10;1;40;1
36;10;1;50;2
40;10;2;30;1
17;6;2;6;1
18;9;2;38;1
30;10;2;25;1
66;9;2;50;1
59;13;1;50;1
30;9;1;40;1
50;9;1;50;1
24;9;2;25;1
28;15;1;99;1
44;14;2;40;2
25;11;1;40;1
45;14;1;50;2
20;9;1;40;1
67;11;2;40;1
40;15;1;45;2
52;9;1;40;1
34;16;1;50;2
37;12;1;45;2
17;6;1;4;1
25;11;2;42;2
35;13;1;40;1
63;14;2;40;2
38;10;2;40;1
33;13;1;60;2
51;14;2;40;2
64;16;1;50;2
50;10;1;40;1
18;6;1;56;1
67;14;1;99;1
46;9;1;40;1
60;13;1;50;1
29;9;2;40;1
30;10;2;40;1
56;16;1;40;1
29;9;2;40;2
37;13;2;27;1
55;2;2;30;1
24;9;2;30;1
21;9;1;35;1
46;13;1;70;2
25;8;1;40;1
40;9;1;28;1
23;10;2;40;1
43;10;1;30;1
29;10;1;60;2
59;6;2;40;1
18;10;1;35;1
28;9;1;32;1
17;7;2;15;1
53;9;1;40;2
22;3;2;40;1
63;9;1;40;1
32;14;2;45;2
40;9;2;35;1
61;15;1;50;2
35;9;1;40;1
43;13;1;50;1
20;10;2;40;1
48;10;1;40;1
56;13;2;40;1
51;9;1;40;1
34;10;1;40;1
44;10;1;40;2
61;14;1;40;2
37;10;1;44;2
36;13;1;40;2
34;10;1;40;1
23;10;2;25;1
63;14;1;40;2
63;9;2;11;1
47;14;1;41;2
55;9;2;50;2
31;13;1;48;1
27;10;1;40;1
58;13;2;40;2
28;10;1;48;1
52;4;2;64;1
31;9;1;50;1
53;10;2;38;1
43;10;2;50;1
43;9;1;40;1
50;14;1;80;2
68;9;1;35;1
37;7;1;40;1
26;9;1;40;1
22;7;2;40;1
22;10;1;55;1
59;10;1;50;2
30;10;1;40;1
24;9;2;55;1
30;9;1;40;1
50;13;1;40;2
38;8;1;40;1
29;9;1;40;1
76;9;1;24;1
21;11;1;40;1
65;10;2;24;1
43;9;1;45;2
29;13;2;24;1
32;13;1;45;1
37;12;1;65;2
64;9;1;16;1
49;10;1;40;2
44;13;1;40;2
68;9;1;15;1
34;13;1;40;2
35;10;1;36;1
53;10;2;43;1
24;11;1;50;1
31;10;2;40;1
25;10;1;38;1
36;9;1;45;1
29;10;1;60;1
37;9;1;50;2
42;16;2;45;1
30;9;2;40;1
32;10;1;70;1
47;13;1;45;2
44;9;1;40;2
19;9;1;40;1
22;9;1;48;1
51;5;1;50;2
69;9;1;16;1
73;7;1;8;1
18;7;2;20;1
33;9;1;40;1
22;10;2;55;1
33;13;2;45;2
20;10;2;40;1
28;10;1;40;1
25;9;2;40;1
27;9;1;48;1
22;9;1;40;1
67;9;1;35;1
31;9;1;40;1
36;10;2;25;1
43;15;1;50;2
33;13;2;40;1
37;9;2;35;2
27;9;1;60;1
36;10;1;40;1
33;12;2;45;1
63;13;1;40;2
48;13;2;56;2
25;9;1;45;1
41;9;1;10;1
26;9;1;40;1
23;10;2;40;1
33;9;2;40;1
30;14;1;17;1
67;9;2;20;1
32;9;1;55;2
48;9;1;60;2
51;9;2;24;1
39;14;1;40;1
40;13;1;60;1
40;9;1;40;2
19;9;1;40;1
28;9;2;36;1
47;13;1;60;2
20;10;2;20;1
41;9;1;40;1
29;10;2;40;1
40;13;1;50;2
61;9;2;40;1
25;7;1;40;1
26;9;1;40;1
43;13;2;40;1
17;4;1;45;1
43;14;2;40;2
73;9;1;40;1
46;10;2;40;1
19;10;1;20;1
37;9;1;40;1
26;10;1;40;1
47;9;1;40;1
47;14;1;40;1
29;13;1;40;1
29;9;2;40;1
33;13;1;55;1
20;9;1;40;1
28;6;2;48;1
26;13;1;45;1
41;14;1;40;1
67;4;1;40;1
43;13;1;50;1
35;5;1;46;1
18;8;2;25;1
55;10;1;40;1
44;9;2;40;1
64;9;2;15;1
34;11;1;75;1
38;10;1;60;2
25;9;2;8;1
21;10;1;40;1
37;2;1;53;1
39;10;2;40;1
34;10;2;50;1
23;13;2;45;1
54;10;1;40;2
49;14;1;70;2
25;9;2;40;1
51;12;1;50;1
29;9;1;35;1
27;13;2;48;1
53;9;2;40;1
68;13;1;55;2
56;9;1;40;2
30;16;1;40;1
24;9;2;48;1
70;5;2;25;1
24;10;2;40;1
74;12;2;20;1
23;10;2;25;1
41;14;1;55;1
45;9;2;19;1
35;9;1;40;1
21;9;1;40;1
45;7;2;25;1
18;7;2;30;1
49;13;1;25;1
49;11;2;36;1
45;13;1;37;1
27;9;1;40;1
28;10;1;40;1
35;13;1;45;2
33;10;1;40;1
35;7;1;35;1
19;9;1;40;1
33;10;2;28;1
28;9;1;40;2
49;10;2;40;1
61;9;1;32;1
39;10;1;25;1
22;9;2;40;1
42;6;1;40;1
22;10;1;40;1
18;9;1;40;1
49;5;1;40;2
33;16;1;40;2
28;9;1;45;1
42;4;1;35;1
20;10;1;25;1
50;10;1;48;1
32;10;1;40;2
31;9;2;40;1
29;11;1;40;1
46;10;1;40;1
32;16;1;77;1
61;9;2;24;1
43;7;1;55;1
35;9;2;40;1
39;13;1;40;1
18;7;1;35;1
42;10;1;60;1
23;13;2;40;1
32;13;1;45;1
52;9;1;85;2
36;12;1;40;2
38;10;1;50;2
50;9;2;72;2
23;12;1;40;1
71;15;1;12;2
27;9;2;30;1
56;9;1;60;1
28;10;1;40;1
45;9;1;40;1
28;9;2;40;1
28;10;1;40;1
18;10;2;15;1
62;4;1;40;1
35;8;2;40;1
39;6;1;60;1
24;10;1;20;1
58;5;1;40;1
48;9;1;40;1
57;13;1;50;2
31;13;1;60;1
25;9;1;40;1
34;13;2;36;2
29;4;1;72;1
38;12;2;40;1
21;10;2;40;1
34;9;1;70;1
50;13;2;32;1
50;9;2;40;1
49;11;2;45;1
30;13;1;70;1
29;14;1;20;1
22;10;1;20;1
42;9;1;50;1
19;10;1;40;1
31;10;2;48;1
42;13;1;21;1
20;10;1;20;1
51;9;1;40;1
50;6;1;40;2
27;5;1;40;1
26;7;1;40;1
61;9;1;40;2
20;10;1;40;1
51;10;1;40;2
52;9;1;40;1
33;9;1;38;1
31;13;1;60;1
24;10;2;40;1
56;13;1;40;1
19;10;1;40;1
29;7;1;50;1
18;9;2;30;1
43;10;1;50;1
43;16;1;64;2
21;9;1;40;1
51;9;2;40;1
20;7;2;39;1
41;10;1;65;2
45;10;1;40;2
20;9;2;30;1
28;13;2;60;2
50;14;2;40;2
47;13;1;40;1
80;4;1;35;1
47;9;2;35;1
19;10;1;84;1
45;9;1;50;1
17;7;1;12;1
37;9;1;50;1
27;10;2;40;1
17;8;1;16;1
18;9;1;40;1
57;9;1;40;1
26;9;2;40;1
26;14;2;40;1
36;13;1;45;2
51;9;1;80;2
38;10;1;40;1
77;3;1;20;1
51;9;1;40;2
24;7;1;40;1
35;9;1;65;1
35;6;1;99;1
51;13;1;40;2
28;13;1;40;2
37;9;1;40;1
43;9;1;40;1
23;9;1;30;1
42;13;2;40;1
58;10;2;40;2
52;9;2;20;1
29;9;2;50;1
27;10;1;60;1
28;10;2;40;1
59;12;1;20;2
28;9;1;40;1
24;10;1;40;1
20;6;1;40;1
54;13;1;40;2
65;9;1;25;1
18;10;1;30;1
38;10;1;40;2
29;9;1;40;1
27;9;2;40;1
36;14;1;40;1
55;9;1;40;1
22;3;1;30;1
28;13;2;40;1
20;10;2;30;1
24;13;1;40;1
36;14;1;50;2
68;9;1;40;1
49;9;1;50;2
18;4;1;40;1
50;16;2;60;2
37;8;2;40;1
60;14;1;50;2
43;10;1;40;1
43;16;2;70;2
17;7;2;9;1
43;10;2;50;1
39;10;1;26;1
21;10;2;15;1
42;16;1;7;1
48;10;1;60;2
56;13;1;45;2
21;12;2;30;1
28;12;1;40;2
39;9;1;40;2
40;4;1;40;1
38;12;1;40;1
59;10;1;36;2
51;9;1;40;1
19;9;1;16;1
23;9;2;40;1
31;13;2;40;1
42;12;1;40;1
43;9;1;40;2
45;10;1;55;2
34;10;1;35;1
21;9;1;30;1
34;10;1;40;2
55;10;1;40;2
30;11;2;40;1
29;9;1;48;1
19;10;2;20;1
45;13;1;35;1
